Date,Open,High,Low,Close,Adj Close
2018-10-17,-10.890135999999984,-72.37988300000052,-53.91992200000004,-51.67968699999983,-51.67968699999983
2018-10-18,-48.189941999999974,-33.66992199999913,-67.41015599999992,-67.72021500000028,-67.72021500000028
2018-10-19,-64.2602539999998,-73.85986300000059,-4.729980000000069,-11.299804999999651,-11.299804999999651
2018-10-20,-17.14990200000011,4.040039000000434,3.689940999999635,23.77978499999972,23.77978499999972
2018-10-21,29.169922000000042,58.65966799999933,27.0,-6.839842999999746,-6.839842999999746
2018-10-22,-4.040039000000434,-12.580077999999958,-13.020019999999931,4.810058000000026,4.810058000000026
2018-10-23,-13.689941999999974,-37.790038999999524,-11.709960000000137,-11.419922000000042,-11.419922000000042
2018-10-24,6.530274000000645,15.980467999999746,17.589842999999746,20.09961000000021,20.09961000000021
2018-10-25,5.759764999999788,-17.340331999999762,-21.830077999999958,-19.54980499999965,-19.54980499999965
2018-10-26,-16.209961000000476,-6.359862999999677,2.5800779999999577,-1.5400390000004336,-1.5400390000004336
2018-10-27,12.39990300000045,9.120116999999482,3.9199220000000423,5.629882999999609,5.629882999999609
2018-10-28,1.8203119999998307,-5.130371000000196,-5.619628999999804,6.010254000000714,6.010254000000714
2018-10-29,9.689941999999974,1.3203130000001693,-140.91992200000004,-153.7602540000007,-153.7602540000007
2018-10-30,-155.31005899999946,-138.60986400000002,3.1499030000004495,1.6401370000003226,1.6401370000003226
2018-10-31,-0.04980500000056054,-15.830077999999958,6.739745999999286,-16.660157000000254,-16.660157000000254
2018-11-01,-18.85009699999955,197.9799810000004,-5.049804999999651,60.16992200000004,60.16992200000004
2018-11-02,60.77978499999972,-150.28027400000065,15.549804999999651,10.660155999999915,10.660155999999915
2018-11-03,8.32031199999983,3.209961000000476,14.990234000000783,-27.180174999999508,-27.180174999999508
2018-11-04,-21.770018999999593,-11.439941000000545,-47.80029300000024,14.870116999999482,14.870116999999482
2018-11-05,-1.850097999999889,91.95996100000048,69.05029300000024,43.53027300000031,43.53027300000031
2018-11-06,69.75976599999922,-17.040039000000434,44.540038999999524,41.34961000000021,41.34961000000021
2018-11-07,35.12011700000039,88.61035100000026,60.14990300000045,69.1303710000002,69.1303710000002
2018-11-08,53.77001999999993,-15.240233999999873,-29.780274000000645,-76.41992200000004,-76.41992200000004
2018-11-09,-79.66992200000004,-80.45996100000048,-65.15966799999933,-68.10009799999989,-68.10009799999989
2018-11-10,-56.47021500000028,-19.180175999999847,11.939941999999974,23.60009799999989,23.60009799999989
2018-11-11,27.5,-14.02978499999972,-35.14013700000032,2.049804999999651,2.049804999999651
2018-11-12,-1.8701169999994818,10.959960999999566,10.300293000000238,-40.0,-40.0
2018-11-13,-38.56982500000049,-38.939940999999635,-17.800293000000238,-11.779786000000058,-11.779786000000058
2018-11-14,-21.949706999999762,-23.72021500000028,-798.580078,-621.140136,-621.140136
2018-11-15,-615.0903319999998,-596.7299809999995,-185.70996100000048,-90.32031300000017,-90.32031300000017
2018-11-16,-90.83007799999996,-117.79980400000022,140.56005800000003,-72.47998000000007,-72.47998000000007
2018-11-17,-66.7397460000002,-78.43994199999997,20.62011800000073,-21.219726999999693,-21.219726999999693
2018-11-18,-18.839844000000085,75.02978499999972,40.18017499999951,69.20996100000048,69.20996100000048
2018-11-19,61.03955099999985,-32.83007799999996,-716.830078,-752.0498050000006,-752.0498050000006
2018-11-20,-756.8496089999999,-669.169922,-570.8002930000002,-419.6201169999995,-419.6201169999995
2018-11-21,-398.3901369999994,-275.8798829999996,71.87011700000039,150.29980499999965,150.29980499999965
2018-11-22,146.02978499999972,-46.089842999999746,21.660157000000254,-236.2299810000004,-236.2299810000004
2018-11-23,-250.8696289999998,-233.22021500000028,-169.95996100000048,-18.830077999999958,-18.830077999999958
2018-11-24,-13.010254000000714,16.669922000000042,-400.52026399999977,-466.3498529999997,-466.3498529999997
2018-11-25,-466.9099119999996,-292.2197269999997,-210.09985300000017,129.20996100000002,129.20996100000002
2018-11-26,134.29003899999998,-13.729980000000069,58.85986300000013,-230.84008799999992,-230.84008799999992
2018-11-27,-249.12011699999994,-244.1801760000003,17.090087999999923,41.59008799999992,41.59008799999992
2018-11-28,56.52001999999993,522.9399410000001,161.45996100000002,436.69995100000006,436.69995100000006
2018-11-29,446.53442399999994,27.120605999999498,323.29516600000034,21.42675799999961,21.42675799999961
2018-11-30,20.08447200000046,-90.04394499999944,-202.94311600000037,-261.57812499999955,-261.57812499999955
2018-12-01,-264.6245120000003,-13.599122000000534,26.888672000000042,197.4033199999999,197.4033199999999
2018-12-02,176.26904300000024,-7.85790999999972,141.26782300000013,-74.79394500000035,-74.79394500000035
2018-12-03,-53.40966800000024,-145.54003899999952,-270.53222700000015,-245.74707099999978,-245.74707099999978
2018-12-04,-261.028808,-80.35180600000058,-7.696288999999979,62.76294000000007,62.76294000000007
2018-12-05,72.59985300000017,-106.09179699999959,-78.7551269999999,-202.89892599999985,-202.89892599999985
2018-12-06,-204.82031200000029,-94.56982500000004,-232.8930660000001,-232.8930660000001,-232.8930660000001
2018-12-07,-241.4841309999997,-362.37573199999997,-240.87304700000004,-101.16455099999985,-101.16455099999985
2018-12-08,-90.67993200000001,-6.546875,70.421875,56.177490000000034,56.177490000000034
2018-12-09,51.31713899999977,179.26220699999976,118.44360300000017,138.1196289999998,138.1196289999998
2018-12-10,138.8188479999999,-37.97314400000005,1.0502929999997832,-111.57836899999984,-111.57836899999984
2018-12-11,-114.4916989999997,-134.14746100000002,-77.89453099999992,-78.0678710000002,-78.0678710000002
2018-12-12,-76.09643600000027,21.043457000000217,21.231444999999894,62.36205999999993,62.36205999999993
2018-12-13,66.42114300000003,-44.489014000000225,-115.34936500000003,-173.2729489999997,-173.2729489999997
2018-12-14,-176.12744199999997,-160.18359400000008,-91.58984400000008,-71.19238300000006,-71.19238300000006
2018-12-15,-67.75439400000005,-54.17797799999971,-15.238768999999593,-5.7231440000000475,-5.7231440000000475
2018-12-16,-7.722901000000093,30.37524399999984,42.51635699999997,16.07739199999969,16.07739199999969
2018-12-17,16.848389000000225,292.16479500000014,19.30322299999989,293.0256350000004,293.0256350000004
2018-12-18,291.63842799999975,103.43139599999995,234.04614200000015,150.19433600000002,150.19433600000002
2018-12-19,162.06347600000026,247.97363300000006,200.06079099999988,49.89160199999969,49.89160199999969
2018-12-20,35.37011699999994,241.90551800000003,41.744628999999804,388.490722,388.490722
2018-12-21,391.5085449999997,7.201172000000042,121.9716800000001,-237.89770499999986,-237.89770499999986
2018-12-22,-235.61987299999964,-184.24707100000023,4.792725000000246,117.63891599999988,117.63891599999988
2018-12-23,122.91088899999977,71.54101600000013,120.66674799999964,-15.202392000000145,-15.202392000000145
2018-12-24,-20.662841999999728,186.068847,23.92602500000021,79.6188960000004,79.6188960000004
2018-12-25,80.69873099999995,-182.23095700000022,-240.311279,-263.1083980000003,-263.1083980000003
2018-12-26,-261.36376999999993,-196.201904,9.843261999999868,41.80688400000008,41.80688400000008
2018-12-27,35.02172900000005,-18.942626999999902,-124.41528400000016,-202.46411099999978,-202.46411099999978
2018-12-28,-201.55664100000013,81.71899399999984,-2.8164059999999154,269.08520499999986,269.08520499999986
2018-12-29,279.35986300000013,7.622803000000204,177.77661100000023,-103.51000999999997,-103.51000999999997
2018-12-30,-110.10693300000003,-61.84985300000017,-23.189452999999958,45.54394599999978,45.54394599999978
2018-12-31,44.45434499999965,-33.16601599999967,-71.35180600000012,-123.25219799999968,-123.25219799999968
2019-01-01,-120.12573199999997,-17.829102000000148,-18.636230999999952,100.81958099999974,100.81958099999974
2019-01-02,102.5029300000001,97.06738300000006,110.17822299999989,99.88940400000001,99.88940400000001
2019-01-03,81.83227500000021,-12.296142000000145,8.813476000000264,-106.66821299999992,-106.66821299999992
2019-01-04,-99.00854500000014,-69.75048900000002,-42.36914000000024,20.976317999999992,20.976317999999992
2019-01-05,19.933837999999923,38.96850600000016,53.046385999999984,-12.522949000000153,-12.522949000000153
2019-01-06,-15.454834000000119,188.39428700000008,-10.38696200000004,231.43798800000013,231.43798800000013
2019-01-07,242.06591800000024,-0.6838379999999233,194.38085899999987,-51.38427700000011,-51.38427700000011
2019-01-08,-50.11279300000024,16.407470999999987,-23.938720999999987,5.599609000000328,5.599609000000328
2019-01-09,3.079834000000119,-40.61743200000001,25.707520000000386,4.448486999999659,4.448486999999659
2019-01-10,2.859375,-4.336913999999979,-363.48828100000037,-356.37182600000006,-356.37182600000006
2019-01-11,-360.39599599999974,-350.1848140000002,-6.104736999999659,8.440918000000238,8.440918000000238
2019-01-12,12.95776399999977,-14.903565000000071,0.7409669999997277,-26.06445399999984,-26.06445399999984
2019-01-13,-28.104980999999952,-24.218260999999984,-108.88354499999969,-108.34790000000021,-108.34790000000021
2019-01-14,-101.5571289999998,53.07617200000004,7.35790999999972,153.0991210000002,153.0991210000002
2019-01-15,146.90527399999974,-7.682862000000114,67.66406300000017,-75.37695300000041,-75.37695300000041
2019-01-16,-72.70654299999978,-34.3762200000001,4.724120999999741,24.331543000000238,24.331543000000238
2019-01-17,20.361327999999958,-5.641114000000016,-2.7124019999996563,23.557128999999804,23.557128999999804
2019-01-18,26.119384999999966,2.384034000000156,15.119872999999643,-20.724609999999757,-20.724609999999757
2019-01-19,-25.612548999999944,76.01342699999987,15.297119000000293,70.7290039999998,70.7290039999998
2019-01-20,73.06811500000003,-15.145507999999609,-69.35839900000019,-127.55468699999983,-127.55468699999983
2019-01-21,-125.07324199999994,-134.5471190000003,-24.482422000000042,-24.981201000000056,-24.981201000000056
2019-01-22,-25.29150400000026,11.905762000000323,-18.81567300000006,28.544676999999865,28.544676999999865
2019-01-23,30.47582999999986,2.321288999999979,25.592529000000013,-19.45410099999981,-19.45410099999981
2019-01-24,-21.056884999999966,-6.980469000000085,3.7788080000000264,15.742432000000008,15.742432000000008
2019-01-25,22.890137000000323,-3.159668000000238,6.504639000000225,-1.0996100000002116,-1.0996100000002116
2019-01-26,-7.6750489999999445,42.005371000000196,17.74853499999972,2.6945800000003146,2.6945800000003146
2019-01-27,4.9719239999999445,-42.2617180000002,-26.100097000000005,-18.49462900000026,-18.49462900000026
2019-01-28,-20.404053000000204,-25.92040999999972,-128.01293999999962,-113.5153809999997,-113.5153809999997
2019-01-29,-115.41308600000002,-110.68554700000004,-38.41308600000002,-22.333496000000196,-22.333496000000196
2019-01-30,-24.973144000000048,19.109375,28.568115000000034,38.064698000000135,38.064698000000135
2019-01-31,41.51220700000022,9.630126999999902,18.527831999999762,-28.388916000000336,-28.388916000000336
2019-02-01,-24.862061000000267,-2.85082999999986,-16.324217999999746,30.152588000000378,30.152588000000378
2019-02-02,24.07885800000031,21.333251999999902,35.98315400000001,33.11547799999971,33.11547799999971
2019-02-03,31.513670999999704,-1.8991700000001401,-19.650391000000127,-57.04736299999968,-57.04736299999968
2019-02-04,-48.92797799999971,-45.16430700000001,-5.337402000000111,-4.859375,-4.859375
2019-02-05,-12.260741999999937,1.9243160000000898,9.350097999999889,7.203368999999839,7.203368999999839
2019-02-06,14.140868999999839,-9.05639599999995,-53.37158199999976,-52.589600000000246,-52.589600000000246
2019-02-07,-54.16235400000005,-41.146240000000034,-4.3469239999999445,-14.29614199999969,-14.29614199999969
2019-02-08,-13.552978000000167,267.6684570000002,-3.1948240000001533,267.30859299999975,267.30859299999975
2019-02-09,270.20947300000034,-15.67260800000031,255.53564400000005,4.42334000000028,4.42334000000028
2019-02-10,1.6154779999997118,15.094727000000148,-5.579345999999987,18.98461899999984,18.98461899999984
2019-02-11,22.411621000000196,0.5769040000000132,1.3078620000001138,-41.75756799999999,-41.75756799999999
2019-02-12,-52.86108400000012,-27.026123000000098,-23.730957000000217,5.097900000000209,5.097900000000209
2019-02-13,10.852050999999847,1.159668000000238,-1.3105470000000423,-21.45800700000018,-21.45800700000018
2019-02-14,-22.433837999999923,-23.489990000000034,-9.548584000000119,-15.189698000000135,-15.189698000000135
2019-02-15,-13.801758000000063,1.5385739999996986,0.5087889999999788,3.929932000000008,3.929932000000008
2019-02-16,-2.098143999999593,5.046143000000029,7.063721000000442,8.976807000000008,8.976807000000008
2019-02-17,18.089110999999775,27.69604500000014,3.9118649999995796,44.04858400000012,44.04858400000012
2019-02-18,38.0104980000001,256.12768499999993,50.80029300000024,241.87817300000006,241.87817300000006
2019-02-19,240.2917480000001,74.21435599999995,238.170654,31.380126999999902,31.380126999999902
2019-02-20,35.023437999999715,-10.393066999999974,18.09375,52.72607500000004,52.72607500000004
2019-02-21,53.57177700000011,9.523192999999992,13.861327999999958,-45.70239300000003,-45.70239300000003
2019-02-22,-47.85034200000018,-3.47119100000009,10.708251999999902,51.408446999999796,51.408446999999796
2019-02-23,46.50976600000013,159.74780299999975,17.910401000000093,137.0002440000003,137.0002440000003
2019-02-24,146.54174799999964,44.355469000000085,-175.01782300000013,-332.09936500000003,-332.09936500000003
2019-02-25,-338.4555669999995,-296.9343269999995,13.293457000000217,72.26879899999994,72.26879899999994
2019-02-26,71.69482500000004,-22.128418000000238,30.983886999999868,-28.338378999999804,-28.338378999999804
2019-02-27,-21.21753000000035,-2.7763669999999365,-50.927490000000034,-3.3105470000000423,-3.3105470000000423
2019-02-28,-9.217772999999852,17.255859999999757,58.762451000000056,3.7380370000000767,3.7380370000000767
2019-03-01,5.4951169999999365,1.7370600000003833,5.871094000000085,4.7983399999998255,4.7983399999998255
2019-03-02,1.5610350000001745,-33.18798800000013,-19.564452999999958,4.8312989999999445,4.8312989999999445
2019-03-03,6.947998000000098,0.8762209999999868,4.777831999999762,-17.239258000000063,-17.239258000000063
2019-03-04,-17.17455999999993,-8.101807000000008,-103.1560059999997,-85.61865200000011,-85.61865200000011
2019-03-05,-85.25903300000027,36.53491200000008,11.433348999999907,134.8178710000002,134.8178710000002
2019-03-06,137.24853500000017,15.59375,126.27758799999992,7.567626999999902,7.567626999999902
2019-03-07,6.303711000000021,19.862792999999783,22.652344000000085,7.541748000000098,7.541748000000098
2019-03-08,9.841063999999733,11.058837999999923,-18.88452099999995,-10.352782999999818,-10.352782999999818
2019-03-09,-18.673339999999826,36.80566399999998,17.161865000000034,62.182128999999804,62.182128999999804
2019-03-10,71.62182600000006,-21.063476999999693,31.99072299999989,-11.713866999999937,-11.713866999999937
2019-03-11,-12.434082000000217,0.2104500000000371,-35.142089999999826,-46.37255899999991,-46.37255899999991
2019-03-12,-49.981933000000026,-39.49560599999995,-25.679932000000008,3.92895499999986,3.92895499999986
2019-03-13,9.289062000000285,-0.2915040000002591,28.345214999999826,-2.4389649999998255,-2.4389649999998255
2019-03-14,-7.470459000000119,19.906739000000016,9.392577999999958,17.651855999999952,17.651855999999952
2019-03-15,21.086425999999847,22.038574000000153,12.718506000000161,36.54199199999994,36.54199199999994
2019-03-16,37.23681600000009,108.49340799999982,47.642089999999826,87.8146969999998,87.8146969999998
2019-03-17,83.81933600000002,-22.914307000000008,44.75366200000008,-23.496826000000056,-23.496826000000056
2019-03-18,-17.75097599999981,17.434571000000233,2.706055000000106,7.278320000000349,7.278320000000349
2019-03-19,2.72338899999977,10.65942300000006,14.69531199999983,38.68286199999966,38.68286199999966
2019-03-20,38.10204999999996,7.245849999999791,7.2983399999998255,16.28613200000018,16.28613200000018
2019-03-21,13.159912000000077,7.897948999999699,-25.95947299999989,-58.14941399999998,-58.14941399999998
2019-03-22,-55.43920900000012,-43.453124999999545,16.391113000000132,-5.358642000000145,-5.358642000000145
2019-03-23,-5.8012690000000475,-4.02417000000014,-5.5778800000002775,11.858154000000013,11.858154000000013
2019-03-24,12.450195000000349,-9.182860999999775,-9.771728999999596,-13.658202999999958,-13.658202999999958
2019-03-25,-11.05078100000037,-1.8588870000003226,-72.1616210000002,-59.097655999999915,-59.097655999999915
2019-03-26,-54.88403299999982,-53.76000900000008,10.721923999999944,22.010253999999804,22.010253999999804
2019-03-27,15.016113000000132,101.98535100000026,33.0573730000001,101.98535100000026,101.98535100000026
2019-03-28,103.33959999999979,7.8359379999997145,62.45580999999993,-17.958983999999873,-17.958983999999873
2019-03-29,-19.284667999999783,18.598876999999902,-6.169189000000188,29.26733400000012,29.26733400000012
2019-03-30,23.836424999999963,183.30566400000043,19.8125,8.285643999999593,8.285643999999593
2019-03-31,13.319824999999582,-183.78320299999996,40.19116200000008,-1.255858999999873,-1.255858999999873
2019-04-01,-0.09375,51.92968699999983,2.8005370000005314,52.778808000000026,52.778808000000026
2019-04-02,51.557129000000714,741.0014650000003,58.41552799999954,721.6948249999996,721.6948249999996
2019-04-03,723.0385739999992,401.04882799999996,721.3041990000002,93.14404300000024,93.14404300000024
2019-04-04,91.34960900000078,-243.84375,-39.827148999999736,-50.22314499999993,-50.22314499999993
2019-04-05,-48.50146500000028,-9.649902000000111,82.6977539999998,113.88232400000015,113.88232400000015
2019-04-06,113.98681699999997,152.31201099999998,72.73046900000008,23.136230999999498,23.136230999999498
2019-04-07,26.000976000000264,29.364746000000196,58.189940999999635,139.07959000000028,139.07959000000028
2019-04-08,137.0415039999998,83.64990299999954,97.79980500000056,90.8740230000003,90.8740230000003
2019-04-09,90.08251999999993,-28.918456999999762,19.207030999999915,-84.8125,-84.8125
2019-04-10,-85.8125,131.7333980000003,25.963378999999804,119.59326199999941,119.59326199999941
2019-04-11,120.97607400000015,-67.42578100000082,-176.08593699999983,-260.06396499999937,-260.06396499999937
2019-04-12,-263.8808589999999,-250.95117199999913,-61.44384799999989,25.05126999999993,25.05126999999993
2019-04-13,27.649413999999524,23.847655999999915,105.73681599999964,7.047362999999677,7.047362999999677
2019-04-14,6.908691000000545,56.89404299999933,-8.020996000000196,71.13574200000039,71.13574200000039
2019-04-15,71.56298799999968,12.590821000000687,-29.499023000000307,-100.61376999999993,-100.61376999999993
2019-04-16,-100.74413999999979,42.338378999999804,31.125488000000587,168.45117200000004,168.45117200000004
2019-04-17,169.55761699999948,35.33007799999996,164.01074199999948,16.37841799999933,16.37841799999933
2019-04-18,15.34521500000028,45.71093699999983,31.30126999999993,46.447754000000714,46.447754000000714
2019-04-19,46.67382799999996,16.69384799999989,-17.171875,5.426757999999609,5.426757999999609
2019-04-20,6.006347999999889,21.810547000000042,62.542969000000085,34.07373000000007,34.07373000000007
2019-04-21,31.718260999999984,1.434081999999762,-38.53857499999958,-23.35498000000007,-23.35498000000007
2019-04-22,-23.38427700000011,62.76269500000035,22.9375,84.83398399999987,84.83398399999987
2019-04-23,86.87109400000008,211.1147460000002,109.13183599999957,172.99707099999978,172.99707099999978
2019-04-24,172.14257799999996,8.24218800000017,28.85449300000073,-107.4956059999995,-107.4956059999995
2019-04-25,-104.98388699999941,-99.80615300000045,-236.92431699999997,-254.35107400000015,-254.35107400000015
2019-04-26,-256.21972600000026,-158.6040039999998,-3.9702150000002803,68.83251999999993,68.83251999999993
2019-04-27,69.16650299999947,-72.88427700000011,56.26709000000028,-11.057128999999804,-11.057128999999804
2019-04-28,-7.724608999999873,15.481934000000365,22.047851999999693,16.848143999999593,16.848143999999593
2019-04-29,13.111816000000545,-14.957032000000254,-39.19580099999985,-37.786620999999286,-37.786620999999286
2019-04-30,-37.13232400000015,51.98242200000004,7.702147999999397,103.37402399999974,103.37402399999974
2019-05-01,103.1884769999997,54.74658199999976,123.45605500000056,51.97070299999996,51.97070299999996
2019-05-02,51.50830099999985,104.25878900000043,46.571288999999524,102.58642499999951,102.58642499999951
2019-05-03,103.1293940000005,343.6191409999992,95.984375,263.0058600000002,263.0058600000002
2019-05-04,263.6503910000001,21.011719000000085,155.26757799999996,62.87792900000022,62.87792900000022
2019-05-05,61.86572199999955,-53.03076199999941,62.56591800000024,-35.45898399999987,-35.45898399999987
2019-05-06,-39.375,-30.905273000000307,-54.347655999999915,-48.90136700000039,-48.90136700000039
2019-05-07,-46.09423799999968,185.22070299999996,87.7084960000002,82.69433600000048,82.69433600000048
2019-05-08,103.88232400000015,1.802733999999873,53.31982400000015,152.95605499999965,152.95605499999965
2019-05-09,132.83496099999957,193.0581060000004,187.60058599999957,192.07128900000043,192.07128900000043
2019-05-10,193.5063479999999,251.57861299999968,179.20263700000032,204.32031199999983,204.32031199999983
2019-05-11,203.8442380000006,898.3852539999998,214.17968699999983,825.9223629999997,825.9223629999997
2019-05-12,823.8403319999998,170.8691400000007,440.0722660000001,-232.3999020000001,-232.3999020000001
2019-05-13,-232.32910100000026,543.5410159999992,82.5112309999995,842.5434570000007,842.5434570000007
2019-05-14,836.7060540000002,221.29980499999965,798.108886,179.5009769999997,179.5009769999997
2019-05-15,181.4902350000002,-52.28906299999835,202.7158210000007,210.75195299999996,210.75195299999996
2019-05-16,205.12646499999937,104.40039099999922,-169.49853600000006,-320.25878900000043,-320.25878900000043
2019-05-17,-307.5751959999998,-391.6787110000005,-691.483886,-541.013672,-541.013672
2019-05-18,-545.2612300000001,-481.8735349999997,213.3798829999996,-72.6875,-72.6875
2019-05-19,-73.70165999999972,814.669433,16.458496000000196,926.4814450000013,926.4814450000013
2019-05-20,928.9609370000007,-60.97363299999961,410.81884699999955,-219.3803710000011,-219.3803710000011
2019-05-21,-218.9545900000012,-138.79980400000022,164.5581060000004,-14.98144499999944,-14.98144499999944
2019-05-22,-21.677245999999286,-64.55566400000043,-227.35253900000043,-283.2612310000004,-283.2612310000004
2019-05-23,-279.02294900000015,-53.82080099999985,-82.79052799999954,201.78027399999974,201.78027399999974
2019-05-24,204.42626999999993,196.9282229999999,291.25195299999996,105.52490200000011,105.52490200000011
2019-05-25,110.18994099999964,-22.793945999999778,141.52734400000008,65.17236300000059,65.17236300000059
2019-05-26,63.32080099999985,569.5947269999997,-41.305664000000434,620.6718749999991,620.6718749999991
2019-05-27,618.8662109999996,219.65429700000095,744.0346680000011,132.5625,132.5625
2019-05-28,128.68554700000095,-100.15820300000087,-33.98339800000031,-85.81640599999992,-85.81640599999992
2019-05-29,-84.16601600000104,-51.16406300000017,-151.99316400000134,-60.474608999998964,-60.474608999998964
2019-05-30,-56.83105499999874,252.46191400000134,-261.45507799999905,-340.01464900000065,-340.01464900000065
2019-05-31,-341.4746090000008,-421.6552730000003,-48.722657000000254,255.02929700000095,255.02929700000095
2019-06-01,253.55371100000048,38.941405999999915,309.0273440000001,-10.485351000001174,-10.485351000001174
2019-06-02,-8.366211000000476,183.703125,79.6572269999997,178.94140599999992,178.94140599999992
2019-06-03,176.27343699999983,-65.80371100000048,-357.04980500000056,-533.9628909999992,-533.9628909999992
2019-06-04,-530.7617179999997,-532.5146480000003,-639.6967769999992,-501.2241210000002,-501.2241210000002
2019-06-05,-506.64208999999937,-309.1362309999995,104.17968699999983,116.46044900000015,116.46044900000015
2019-06-06,115.29003899999952,35.49169900000015,-97.19726600000013,-2.2080070000001797,-2.2080070000001797
2019-06-07,7.268066000000545,188.8125,216.90234400000008,221.92773399999987,221.92773399999987
2019-06-08,209.87353499999972,-49.26220700000067,49.23730500000056,-89.82324200000039,-89.82324200000039
2019-06-09,-87.10009700000046,-100.91699199999948,-254.3911130000006,-266.05078199999934,-266.05078199999934
2019-06-10,-257.3901369999994,55.93554700000004,3.5112300000000687,312.252442,312.252442
2019-06-11,311.9589839999999,-5.515625,186.0727539999998,-72.61523500000021,-72.61523500000021
2019-06-12,-78.80957000000035,170.25439499999993,89.55615200000011,218.14306699999997,218.14306699999997
2019-06-13,220.11132799999996,114.91894499999944,224.70117200000004,85.06640600000082,85.06640600000082
2019-06-14,85.35302800000045,399.0693360000005,96.33203099999992,462.90917999999874,462.90917999999874
2019-06-15,458.8476559999999,148.49121100000048,435.002442,144.5419920000004,144.5419920000004
2019-06-16,151.69433600000048,476.7392579999996,196.1611329999996,156.11328099999992,156.11328099999992
2019-06-17,147.4833980000003,80.54003899999952,174.36718700000165,325.8642579999996,325.8642579999996
2019-06-18,346.54296899999827,-68.03320399999939,15.977538999999524,-238.58984400000008,-238.58984400000008
2019-06-19,-256.7392579999996,-48.75292900000022,65.49414099999922,191.75878900000134,191.75878900000134
2019-06-20,194.3330079999996,294.79882799999905,162.0888670000004,253.63867199999913,253.63867199999913
2019-06-21,252.01367200000095,550.1367190000001,292.5898440000001,617.3964849999993,617.3964849999993
2019-06-22,650.8496090000008,1012.7890620000016,581.9609369999998,557.1347650000007,557.1347650000007
2019-06-23,520.767577999999,88.79882799999905,449.06054700000095,153.67968800000017,153.67968800000017
2019-06-24,157.0527349999993,-180.24804699999913,54.332030999999915,155.73144499999944,155.73144499999944
2019-06-25,153.4580070000011,725.0205079999996,396.7744139999995,779.8144530000009,779.8144530000009
2019-06-26,771.3789070000003,2005.5722659999992,748.3955079999996,1225.314452999999,1225.314452999999
2019-06-27,1238.5439449999994,-485.3447269999997,-1263.7451170000004,-1833.4248040000002,-1833.4248040000002
2019-06-28,-1854.957031,-865.9697259999994,422.64257800000087,1224.5253900000007,1224.5253900000007
2019-06-29,1238.595702999999,-44.264649000000645,593.8837889999995,-447.96093699999983,-447.96093699999983
2019-06-30,-468.77246099999866,-222.5263670000004,-709.3701170000004,-1142.2158209999998,-1142.2158209999998
2019-07-01,-1135.060547000001,-971.9443359999987,-709.6943359999987,-234.0205070000011,-234.0205070000011
2019-07-02,-208.24706999999944,-294.2509760000012,-351.42968700000165,218.54296800000157,218.54296800000157
2019-07-03,229.47265599999992,1055.8896480000003,1080.2714840000008,1159.5917969999991,1159.5917969999991
2019-07-04,1154.5625,37.99706999999944,348.4130860000005,-745.8320309999999,-745.8320309999999
2019-07-05,-769.6162110000005,-610.4140619999998,-291.6044920000004,-236.97753899999952,-236.97753899999952
2019-07-06,-220.55859400000008,225.30371100000048,107.57910099999935,230.09081999999944,230.09081999999944
2019-07-07,235.07226600000104,-79.3447269999997,166.26074300000073,242.29589900000065,242.29589900000065
2019-07-08,228.98046900000008,804.2128909999992,244.56933500000014,835.111327999999,835.111327999999
2019-07-09,837.7294919999986,433.29882800000087,839.8876959999998,287.8544920000004,287.8544920000004
2019-07-10,287.21093700000165,350.39746099999866,-522.2832030000009,-417.29980500000056,-417.29980500000056
2019-07-11,-431.8232420000004,-984.90625,-552.0556639999995,-797.8505859999987,-797.8505859999987
2019-07-12,-785.4140619999998,-239.13574199999857,20.221679000000222,457.3242190000001,457.3242190000001
2019-07-13,458.8271480000003,-63.530274000000645,-270.6650389999995,-423.60742200000095,-423.60742200000095
2019-07-14,-432.10644500000126,-390.7529290000002,-673.9033200000013,-1136.3203119999998,-1136.3203119999998
2019-07-15,-1123.1816409999992,-398.4375,-242.56933599999866,639.03125,639.03125
2019-07-16,638.814452999999,-56.133788999999524,-543.900391000001,-1417.4482420000004,-1417.4482420000004
2019-07-17,-1425.439452999999,-1033.498047000001,-284.9716790000002,216.1611320000011,216.1611320000011
2019-07-18,227.28906300000017,773.7080070000011,213.66406200000165,972.6796879999984,972.6796879999984
2019-07-19,955.453125,-19.862304000000222,852.830077999999,-135.75,-135.75
2019-07-20,-128.13671900000008,331.6816400000007,221.64746100000048,236.40722600000117,236.40722600000117
2019-07-21,251.70996099999866,-206.77441400000134,-61.67675799999961,-168.03417900000022,-168.03417900000022
2019-07-22,-180.58105499999874,-190.09667900000022,-234.67773400000078,-255.99902400000065,-255.99902400000065
2019-07-23,-250.20019500000126,-305.0429690000001,-271.3271480000003,-442.3388669999986,-442.3388669999986
2019-07-24,-459.01757799999905,-437.95117199999913,-269.2880860000005,-88.84179700000095,-88.84179700000095
2019-07-25,-78.63378899999952,245.45703099999992,159.6503900000007,99.91601599999922,99.91601599999922
2019-07-26,104.0302730000003,-237.73632799999905,-55.97460900000078,-41.53808599999866,-41.53808599999866
2019-07-27,-41.96191400000134,250.8027349999993,-306.46093799999835,-392.6259769999997,-392.6259769999997
2019-07-28,-379.53808599999866,-591.775391000001,-159.22460900000078,75.18261799999891,75.18261799999891
